hgd	citeseer_cite	COMPLETE	2026-09-12T22:11:59+09:00
hgd	cora_coauth	COMPLETE	2026-09-12T22:13:02+09:00
hgd	imdb	COMPLETE	2026-09-12T22:16:03+09:00
hgd	house	COMPLETE	2026-09-12T22:16:28+09:00
hgd	pubmed_cite	COMPLETE	2026-09-12T22:17:32+09:00
hgd	aminer	COMPLETE	2026-09-12T22:20:33+09:00
